date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:37	17224/17224	---M--	200	added ('OK')	image/png	etag:%2220d0f774b128a199e07092a8c26ef6fc-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/logos.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/logos.png	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:21:39	7820/7820	---MCZ	200	added ('OK')	text/html	etag:%22dfd6829f74a3c3027c89ceedb9a4cd15-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/blog.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blog.html	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:21:40	6524/6524	---MCZ	200	added ('OK')	text/html	etag:%2227c9936a71a9f20ec2a9b378f3a78b7d-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/about.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/about.html	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:21:59	2546802/2546802	---M--	200	added ('OK')	image/gif	etag:%226b235b6dc51482a9130b606eb7b16c12-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/rush.gif	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/rush.gif	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:03	19384/19384	---M--	200	added ('OK')	image/jpeg	etag:%222cb74bedbf26fc79b29ceff3f0408633-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/prowel.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/prowel.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:03	18707/18707	---M--	200	added ('OK')	image/png	etag:%223817b4e6ef6071ad177da6c8dd18c72c-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/whatsapp.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/whatsapp.png	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:04	33102/33102	---M--	200	added ('OK')	image/jpeg	etag:%22cf9c40f71c546e7a3608e850782d369f-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/fib.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/fib.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:05	199309/199309	---M--	200	added ('OK')	image/jpeg	etag:%227e5134540c966a098af3ef9b47914029-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/tfake.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/tfake.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:07	124209/124209	---M--	200	added ('OK')	image/png	etag:%223a9548cf228a7c25c5b7013a28ee5185-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/police.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/police.png	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:28	59957/59957	---M--	200	added ('OK')	image/jpeg	etag:%22765ac16d1ac63d391555a73995da84a7-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/person2.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/person2.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:29	55850/55850	---M--	200	added ('OK')	image/jpeg	etag:%22c84c5a208f1259a14ac53f978e643eb4-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/person4.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/person4.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:31	512198/512198	---M--	200	added ('OK')	image/png	etag:%22b44a944cbc4457056c2ab505801e8f99-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/bp1.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/bp1.png	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:31	361334/361334	---M--	200	added ('OK')	image/png	etag:%2230ac384520ebfbeb987c71157a0e6658-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/bp2.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/bp2.png	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:32	16845/16845	---M--	200	added ('OK')	image/png	etag:%2288ff0b83b02e3d5c50ce7d53fab1abac-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/punch.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/punch.png	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:56	10846/10846	---MCZ	200	added ('OK')	text/html	etag:%225d9579b03a2170fa2a72eddb176e1152-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/bloge.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/bloge.html	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:58	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blogr.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blogr.1b.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:22:59	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blogc.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blogc.1c.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:00	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blogd.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blogd.1d.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:02	1171/1171	---M-Z	200	added ('OK')	text/html	etag:%22de157579e9f6b10204f326f99d83a575-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/blogf.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blogf.html	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:03	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/img/ripped.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/ripped.1f.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:04	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/img/stamp.png	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/stamp.20.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:06	27466/27466	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:54%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/My%20Web%20Sites/prostate/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:06	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blives.xyz/blog.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blives.xyz/blog.21.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/blog.html)
18:23:07	17190/17190	---MCZ	200	added ('OK')	text/css	etag:%22b33034694c2af85be7e6c90c8f2b6852-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/blives.css	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blives.css	(from https://natural-permanent-prostate-treatment.netlify.app/blog.html)
18:23:09	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blives.xyz/about.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blives.xyz/about.23.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/about.html)
18:23:09	34429/34429	---M--	200	added ('OK')	image/jpeg	etag:%22ac4052295416e8205b55078d41885cdf-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/catheter.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/catheter.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:09	31094/31094	---M--	200	added ('OK')	image/jpeg	etag:%22f57abdff823d93e6b6924a109c04d5ca-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/sample.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/sample.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:09	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blives.xyz/bloge.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blives.xyz/bloge.24.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/bloge.html)
18:23:10	897000/897000	---M--	200	added ('OK')	image/jpeg	etag:%2269e23cbf9f233ef97bcb9de64a1705f4-ssl%22	https://natural-permanent-prostate-treatment.netlify.app/img/haruna.jpg	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/img/haruna.jpg	(from https://natural-permanent-prostate-treatment.netlify.app/?gclid=Cj0KCQjwwISlBhD6ARIsAESAmp4QwVp2A3AtIEJ15PX59rxH3gwK4EfCj0QcvSe15rSvKo9WNNPHTNEaAp6aEALw_wcB)
18:23:11	14009/14009	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22b1eeda4d6cdb087b832a7500889b3b86-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/index	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/index.25.delayed	(from https://natural-permanent-prostate-treatment.netlify.app/bloge.html)
18:23:13	52241/52241	---M-Z	200	added ('OK')	text/html	etag:%22b1eeda4d6cdb087b832a7500889b3b86-ssl-df%22	https://natural-permanent-prostate-treatment.netlify.app/	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/index-2.html	(from https://natural-permanent-prostate-treatment.netlify.app/bloge.html)
18:23:55	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1666519569-ssl-df	https://natural-permanent-prostate-treatment.netlify.app/blog.blives.html	C:/My%20Web%20Sites/prostate/natural-permanent-prostate-treatment.netlify.app/blog.blives.html	(from https://natural-permanent-prostate-treatment.netlify.app/bloge.html)
